"1685","1299","5","","","","Besançon","Besançon","Besançon","France","47.233611","6.030556","","Provincial","Eudes de Rougemont","","1269","1301","","","Latin","","","","","Besancon, Arch Dioc, MS D 1","Besancon, Arch Dioc, MS D 5 (19th-c copy)","Concile provincial de Besancon, ed. de Vregille, 40-41","","","","Library ScanHard Copy Scan","","Reviewed ","",""
"1686","1285","","","Yes","1281x1295; see Moreau translation (Concile Provincial de Besancon, 53, n21)","Besançon","Besançon","Besançon","France","47.233611","6.030556","","Diocesan","Eudes de Rougemont","","1269","1301","","","Latin","","","","Yes","Besancon, Arch Dioc, MS D 1","Besancon, Arch Dioc, MS D 5 (19th-c copy)","Concile provincial de Besancon, ed. de Vregille, 41-42","","","","Library ScanHard Copy Scan","","Reviewed ","",""
"1702","1252","","","","","Lamego","Lamego","Braga","Portugal","41.100833","-7.81","","Diocesan","Egas Pais","","","","","","Latin","","","","","","","Synodicon Hispanum II, 279-80","","","","Library ScanHard Copy Scan","Yes","Reviewed ","two constitutions concerning tithes and parishes",""
"1717","1429","9","19","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Legatine","Pedro de Fox","","","","","","Latin","","","","","Barcelona, ACB, Cod. 26, ff. 60r-63v","Zaragoza, Biblioteca General Universitaria, MS 14, fols 85v-95r; and others","Grohe, Synode, 151-65","Aznar Gil, Concilios y Sinodos, 517-40;  Villanuno, Summa conciliorum III, 213-34","","","Library ScanHard Copy Scan","","Reviewed ","",""
"1732","1368","","","Yes","","Södertälje","Strängnäs","Uppsala","Sweden","59.183333","17.666663","previously known as Tälje","Provincial","Birger Gregersson","Birgerus","","","","","Latin","","","","","","","Reuterdahl, Statuta, 53-56","","","","GoogleBooksWebDownload","Yes","Reviewed ","Title in Reuterdahl: ""Sequuntur articuli Telgensium Statutorum""",""
"1735","1396","3","12","","","Arboga","Strängnäs","Uppsala","Sweden","59.393889","15.838611","","Provincial","Henrik Karlsson","","1383","1408","","","Latin","","","","","","","Reuterdahl, SS, 92-99","","","","WebDownload","Yes","Reviewed ","",""
"1737","1215","","","Yes","1202x1223 [dating from Diplomatarium Danicum]","Roskilde","Roskilde","Lund","Denmark","55.642778","12.08","place unclear; according to the first redaction, it took place on the island of Zealand","Provincial","Anders Sunesen","","1201","1223","","","Latin","","","","","","","Diplomatarium danicum, 1:4, no. 65","","","survives in three redactions (two of which are complete, the third fragmentary); transcribed the first","Library ScanHard Copy Scan","","Reviewed ","",""
"1739","1290","8","29","","","Nidaros","Nidaros","Nidaros","Norway","63.429722","10.393333","now Trondheim","Provincial","Jörund","Jørund","1288","1309","","","Old Norse","","","","","","","Norges gamle love III, pp241-43","","https://books.google.com/books?id=f6lFAAAAcAAJ","","GoogleBooksWebDownload","","Reviewed ","",""
"1740","1320","","","","","Bergen","Bergen","Nidaros","Norway","60.389444","5.33","","Provincial","Eiliv","Eilif","1311","1332","","","Old Norse","","","","","","","Norges gamle love III, pp246-48","","https://books.google.com/books?id=f6lFAAAAcAAJ","","GoogleBooksWebDownload","","Reviewed ","",""
"1741","1306","7","6","","June 26-July 7 (dating from Bertil Nilsson, email 22 March 2017)","Oslo","Oslo","Nidaros","Norway","59.95","10.75","","Provincial","Jörund","Jørund","1288","1309","","","Latin","","","","","","","Norges gamle love III, pp243-45","","https://books.google.com/books?id=f6lFAAAAcAAJ","","GoogleBooksWebDownload","","Reviewed ","also survives in Norse summary",""
"1744","1351","8","23","","","Nidaros","Nidaros","Nidaros","Norway","63.429722","10.393333","now Trondheim","Provincial","Olav","","1350","1370","","","Latin","","","","","","","Diplomatarium Norvegicum, 9, 154 [no 150]","","http://www.dokpro.uio.no/perl/middelalder/diplom_vise_tekst_2016.prl?b=8325&s=n&str=","","Other","","Reviewed ","",""
"1746","1280","7","","","","Bergen","Bergen","Nidaros","Norway","60.389444","5.33","","Provincial","Jon","","1268","1282","","","Old Norse","","","","","","","Norges gamle love III, pp229-37, 238-41","","","","GoogleBooksWebDownload","","Reviewed ","First redaction (of two)",""
"1747","1248","3","1","","","Skänninge ","Linköping","Uppsala","Sweden","58.4","15.083333","","Legatine","William of Sabina","","","","","Provincial council, presided by cardinal legate, with secular rulers in attendance","Latin","","","","","","","SDHK, no. 613","Diplomatarium Suecanum no. 359","https://sok.riksarkivet.se/sdhk?SDHK=613&postid=sdhk_613https://sok.riksarkivet.se/bildvisning/Sdhk_613.jpg [image]","Donner, Kardinal Wilhelm von Sabina, 372-78 (summary in German)","Digital MS","","Reviewed ","Bertram (Kanonisten und ihre Texte, 125) notes that this is the only instance - at least that he found - of a synod discussing the 'Verbreitung' of the Liber Extra [AB and suffragans were to acquire a copy of the Liber Extra within one year, and possess it for the duration of their lives on pain of personal interdict - suggesting that nobody yet had a copy of the work]","Nilsson, Provincial Council of Skänninge"
"1749","1389","7","26","","","Saint-Thibéry","Agde","Narbonne","France","43.3978","3.4175","Sant Tibèri in Occitan","Provincial","Jean Roger","","","","Yes","Convened by vicar general of Narbonne, Jean Picorlati","Latin","","","","","","","Martene, Thes, IV, cols. 341-348","","","","GoogleBooksData Capture","","Reviewed ","",""
"1757","1235","","","Yes","c. 1229x1241","London","London","Canterbury","England","51.507222","-0.1275","","Other","Roger Niger","","","","","Statutes for archdeaconry of London; not issued in a synod","Latin","","","","","","","Powicke & Cheney I, 328","","","","Data Capture","","Reviewed ","",""
"1777","1225","12","10","","","Mainz","Mainz","Mainz","Germany","49.98","8.2791","was originally to be held at Cologne","Legatine","Conrad of Porto","","","","","","Latin","","","","","","","Hartzheim, Concilia III, 520-25","Mansi 23, cols. 1-10","","","GoogleBooksData Capture","","Reviewed ","Hartzheim etc. divided it into two sessions (Concilium Germanicum and Concilium Moguntinum); in fact it was a single council that met in several sessions over the course of a week (see Pixton, Watchmen, 346; timing first established by Binterim, Concilien, IV, 465)",""
"1783","1338","8","31","","","Trier","Trier","Trier","Germany","49.7596","6.6439","","Other","Baldwin of Luxembourg","","1307","1354","","Decretum commissariorum archiepiscopi & and archepiscopal decree","Latin","","","","","","","Blattau, Statuta synodalia, I, 168-172","","https://books.google.com/books?id=dow-AAAAcAAJ","","GoogleBooksWebDownload","Yes","Completed","statutes revising provincial canons of 1310 concerning excommunication",""
"1784","1344","10","10","","","Trier","Trier","Trier","Germany","49.7596","6.6439","","Other","Baldwin of Luxembourg","","1307","1354","","Archepiscopal decree","Latin","","","","","","","Blattau, Statuta synodalia, I, 193-94","","https://books.google.com/books?id=dow-AAAAcAAJ","","GoogleBooksWebDownload","Yes","Completed","concerning exactions and dues for investiture",""
"1785","1423","4","26","","","Trier","Trier","Trier","Germany","49.7596","6.6439","","Provincial","Otto von Ziegenheim","","1418","1430","","","Latin","","","","","","","Blattau, Statuta synodalia, I, 222-34","Hartzheim, Concilia V, 222-227","https://books.google.com/books?id=dow-AAAAcAAJ","","GoogleBooksWebDownload","Yes","Completed","",""
"1800","1258","","","","","Pisa","Pisa","Pisa","Italy","43.716667","10.4","","Diocesan","Federico Visconti","","1254","1277","","","Latin","","","","","","","Virgili, Sinodo dell'arcivescovo Federico Visconti, pp478-83","","","","Library ScanHard Copy Scan","","Completed","",""
"1817","1229","","","","","Venice","Venice (Castello)","Grado","Italy","45.4375","12.335833","","Other","Marco Michiel","","1225","1235","","no statutes; just fiscal decision","Latin","","","Yes","","","","Cappelletti, Storia della chiesa, VI, 108-109","","https://books.google.com/books?id=9SVLAAAAcAAJ","","GoogleBooksWebDownload","","Reviewed ","",""
"1820","1210","","","Yes","1209x1211","Novara","Novara","Milan","Italy","45.45","8.61667","","Diocesan","Gerardo da Sesso","","1209","1211","","","Latin","","","","","","","Salsotto, Per la storia della chiesa novarese, pp28-32","","As noted by Olivieri, ""Note sulla tradizione sinodale,"" n. 26: The statutes attributed to Gerardo at pp. 32-33 of the Salsotto edition are in fact those issued by Goffredo card. S. Marco for Lodi in 1229.","","Hard Copy Scan","","Reviewed ","These are interspersed with additions by Bp SIgebaldo (r. 1249-68)",""
"1821","1257","9","","","","Novara","Novara","Milan","Italy","45.45","8.61667","","Diocesan","Sigebaldo","","1249","1268","","","Latin","","","","","","","Salsotto, Per la storia della chiesa novarese, pp28-32","","","same as ID 1820","Library ScanHard Copy Scan","Yes","Reviewed ","These are the statutes issued by Bp Gerardo (ca. 1210) with updates by Bp Sigebaldo","Olivieri, Note sulla tradizione sinodale, n. 26"
"1822","1230","","","Yes","1227x1237; Maccarrone, Cura animarum, 321, opts for 1228; Benvenuti opts for 1237, Mansi opts for 1227","Lodi","Lodi","Milan","Italy","45.316667","9.5","for all of Lombardy","Legatine","Goffredo, card. San Marco","","","","","","Latin","","","","","","","Salsotto, Per la storia della chiesa novarese, pp32-33","Mansi, 24, coll. 871-886; Muratori, RIS, 8 (cols. 1053-1068)","Salsotto edition mistakenly attributes these to Gerardo da Sesso for diocese of Novara; for clarification, see Olivieri, Note sulla tradizione sinodale, n. 26","","Library ScanHard Copy Scan","Yes","Completed","",""
"1824","1266","11","13","","","Savona","","Milan","Italy","44.3","8.483333","","Provincial","Ottone VIsconti","","1262","1295","","","Latin","","","","Yes","","","Atti dell' arcivescovo...di Milano (Visconti), p. 8, doc. VII","","","","WebDownload","","Reviewed ","only one chapter survives",""
"1826","1288","11","10","","","Vercelli","Vercelli","Milan","Italy","45.316667","8.416667","","Diocesan","Aimone di Challant","","","","","","Latin","","","","","","","Olivieri, Inedito statuto sinodale, 506-14","","","","Library ScanWebDownload","","Completed","clergy ordered to possess copy of Frederick II's anti-heresy legislation",""
"1838","1189","3","3","","","Verona","Verona","Aquileia","Italy","45.433333","10.983333","","Diocesan","Adelardo II","","1188","1214","","","Latin","","","","","","","Bellotti, RIcerche intorno alle costituzioni, 51","","","","Library ScanHard Copy Scan","","Reviewed ","",""
"1839","1192","9","1","","","Verona","Verona","Aquileia","Italy","45.433333","10.983333","","Other","Adelardo II","","1188","1214","","Acta giving summary of diocesan statutes issued at synod, rather than statutes proper","Latin","","","","","","","Bellotti, RIcerche intorno alle costituzioni, 51-52","","","","Library ScanHard Copy Scan","","Reviewed ","",""
"1840","1206","","","","","Verona","Verona","Aquileia","Italy","45.433333","10.983333","","Diocesan","Adelardo II","","1188","1214","","","Latin","","","","","","","Bellotti, RIcerche intorno alle costituzioni, 52-53","","first lines illegible in MS","","Library ScanHard Copy Scan","","Reviewed ","",""
"1841","1219","3","1","","","Verona","Verona","Aquileia","Italy","45.433333","10.983333","","Diocesan","Norandino","","1214","1224","","","Latin","","","","","","","Bellotti, RIcerche intorno alle costituzioni, 53-56","","","","Library ScanHard Copy Scan","","Reviewed ","includes the entirety of the 1206 legislation, and portions of 1189 and 1192 legislation",""
"1842","1290","","","","between August and October (year not certain, but likely)","Padua","Padua","Aquileia","Italy","45.416667","11.866667","","Diocesan","Bernardo di Agde","","1287","1295","","","Latin","","","","","","","Ceccon, SInodi diocesane, 181-186","Gaffuri, Tentativo di riforma, 467-72","","","GoogleBooksWebDownload","Yes","Completed","",""
"1845","1447","","","","","Padua","Padua","Aquileia","Italy","45.416667","11.866667","","Diocesan","Pietro Dona'","","1428","1447","","","Latin","","","","","","","Ceccon, Sinodi diocesane, pp239-241","","","","GoogleBooksWebDownload","Yes","Completed","additions to earlier Liber Synodalis of 1433",""
"1847","1433","6","3","","","Padua","Padua","Aquileia","Italy","45.416667","11.866667","","Liber Synodalis","Pietro Donato","","1428","1447","","","Latin","","","","","","","Ceccon, Sinodi diocesane, 225-35","Dondi dall'Orologio, Dissertazione nona sopra l'istoria ecclesiastica padovana, doc. XIII, pp32-43","","","GoogleBooksWebDownload","Yes","Completed","",""
"1848","1446","6","8","","","Padua","Padua","Aquileia","Italy","45.416667","11.866667","","Diocesan","Pietro Donato","","1428","1447","","","Latin","","","","","","","Ceccon, Sinodi diocesane, pp236-239","Dondi dall'Orologio, Dissertazione nona sopra l'istoria ecclesiastica padovana, doc. XXIII, pp60-66","","","GoogleBooksWebDownload","Yes","Completed","additions to earlier Liber Synodalis of 1433",""
"1853","1265","","","Yes","1255x1271","Venice","Venice (Castello)","Grado","Italy","45.4375","12.335833","","Diocesan","Angelo Maltraverso","","1255","1271","","","Latin","","","","Yes","","","Vianelli, Nuova serie de' vescovi di Malamocco, I, 318","","https://books.google.com/books?id=EKo-AAAAcAAJ","","GoogleBooksWebDownload","","Reviewed ","only fragment remains, concerning divine cult: ""Statuit presens concilium ut super ordinatione, et conformatione divini offitii, quicquid per nos fuerit ordinatum, ab omnibus observetur.""","reference in Sambin, Piu antichi sinodi, 68-69"
"1855","1338","10","19","","","Aquileia","Aquileia","Aquileia","Italy","45.766667","13.366667","","Diocesan","","","","","","","Latin","","","","","","","Marcuzzi, Sinodi, 350-367 (discussed on pp157-174)","","","","Library ScanHard Copy Scan","Yes","Reviewed ","From Andrea Tilatti (email): In ogni caso, la redazione del 1338 presenta una stratificazione di almeno quattro patriarchi: Bertoldo di Andechs (1218-1251), Gregorio di Montelongo (1251-1269), Raimondo Della Torre (1273-1299) e Bertrando di Saint-Geniès (1334-1350): ciascuno di questi patriarchi (e forse altri) ha convocato sinodi diocesane e ha emanato statuti","Ceccon, Sinodi diocesane, 58-59"
"1856","1181","2","3","","","Aquileia","Aquileia","Aquileia","Italy","45.766667","13.366667","","Diocesan","Voldarico II","","","","","","Latin","","","","","","","Mansi, 22, cols 471-474","","","","GoogleBooksData Capture","","Reviewed ","discussed in Ceccon, SInodi diocesane, 54",""
"1861","1228","5","19","","","Trent","Trent","Aquileia","Italy","46.066667","11.116777","","Diocesan","Gerardo Oscasali","","1224","1232","","","Latin","","","","","","","Voltelini, Beitrage zur Geschichte Tirols, I, pp164-65","","http://www.zobodat.at/pdf/VeroeffFerd_3_33_0001-0188.pdf","","GoogleBooksWebDownload","","Reviewed ","one surviving constitution (survives only through later report), and traces of others appear in later statutes (see Curzel & Eccher studies)Interdicimus ne clerici nostre diocesis eligant decanos, archipresbiteros, confratres sine voluntate domini episcopi, quod qui fecerint vel facere presumpserint, tanquam rebelles et contumaces et nostri iuris perversores excomunicamus et excomunicatos publice denunciamus, nisi infra quindecim dies coram nobis satisfacturi compareant, quia talis electio specialiter spectat ad nos.","Curzel, Secondo sinodo"
"1888","1280","1","12","","","Milan","Milan","Milan","Italy","45.4666","9.1666","","Other","Ottone Visconti","","1262","1295","","Episcopal Mandate","","","","","","","","Baroni, Atti dell'arcivescovo...Visconti, doc. 135 (pp108-109)","","","","Library ScanWebDownload","","Reviewed ","concerning ecclesiastical benefices and residence requirements for clergy (citing Lyon II)",""
"1889","1265","","","","or 1266","Acqui","Acqui","Milan","Italy","44.676111","8.468611","now Acqui Terme","Diocesan","Alberto","","1258","1270","","'capituli' issued jointly with Ottone Visconti, AB of Milan","Latin","","","","","","","Baroni, Atti dell'arcivescovo...Visconti, doc 6, p7","","","","Library ScanWebDownload","Yes","Completed","",""
"1893","1200","9","23","","19-23? September","Westminster","Canterbury","Canterbury","England","51.4995","-0.1333","","Provincial","Hubert Walter","","","","","","Latin","","","","","","","Councils & Synods I/2,1060-1070","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"1894","1209","","","","","Avignon","Avignon","Aix-en-Provence","France","43.95","4.817","","Legatine","Hugues Raymond","","1202","1223","","Bishop of Riez and Apostolic Legate (from 1208-1213)","Latin","","","","","","","Mansi 22, 783-794","","","","GoogleBooksData Capture","","Reviewed ","",""
"1895","1213","","","","for date, see Dickson, ""Le cardinal Robert de Courcon< AHDLMA 9, 1934","Paris","Paris","Sens","France","48.24754","3.287659","","Legatine","Robert de Courcon","Robert Curzon; Robertus de Corceone","","","","","Latin","","","","","","","Mansi 22, cols 817-844","","","","GoogleBooksData Capture","","Reviewed ","",""
"1897","1214","","","","","Bourges","Bourges","Bourges","France","43.347615","3.218991","","Diocesan","","","","","","","Latin","","","","","","","Mansi 22, cols 931-934","","","","GoogleBooksData Capture","","Reviewed ","",""
"1898","1215","1","8","","council opened on Jan 8, 1215","Montpellier","Montpellier","Aix-en-Provence","France","43.6119","3.8772","","Legatine","Peter of Benevento","","","","","legate a latere for France","Latin","","","","","","","Mansi 22, 935-954","","","","GoogleBooksData Capture","","Reviewed ","","Pontal, Conciles, 391-94"
"1899","1216","","","","","Melun","Melun","Sens","France","48.5406","2.66","","Provincial","Pierre de Corbeil","","1200","1222","","","Latin","","","","","","","Mansi 22, cols 1087-1088","","","","GoogleBooksData Capture","","Reviewed ","",""
"1901","1227","","","Yes","","Narbonne","Narbonne","Narbonne","France","43.1836","3.0042","","Provincial","Pierre Amiel","","","","","","Latin","","","","","","","Mansi 23, cols 20-26","","","","GoogleBooksData Capture","","Reviewed ","",""
"1902","1229","11","","","","Toulouse","Toulouse","Toulouse","France","43.6045","1.444","","Legatine","","","","","","","Latin","","","","","","","Mansi 23, cols. 191-204","","","","GoogleBooksData Capture","","Reviewed ","",""
"1903","1229","","","","","Minden","Minden","Cologne","Germany","52.283333","8.916667","","Diocesan","","","","","","","Latin","","","","","","","Hartzheim, Concilia Germaniae, IV, 657-58","Mansi 23, cols. 211-14","","","GoogleBooksData Capture","","Reviewed ","",""
"1904","1232","3","13","","","Siena","Siena","","Italy","43.318611","11.330556","","Diocesan","Bonfiglio","","","","","","Latin","","","","","","","Pellegrini, Chiesa e citta, Appendix B, p479","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"1905","1232","","","","Dated 1234 in Mansi and Palazzini, but must have been held before 26 April 1232; see Cabie, Date du concile de Béziers, 349-357","Béziers","Béziers","Narbonne","France","43.347615","3.218991","","Legatine","Gautier de Marvis","","","","","Bp of Tournai and apostolic legate","Latin","","","","","","","Mansi 23, cols 269-78","","","","GoogleBooksData Capture","","Reviewed ","",""
"1906","1234","7","10","","","Arles","Arles","Arles","France","43.6767","4.6278","","Provincial","","","","","","","Latin","","","","","","","Gallia christiana novissima, Arles, cols. 382-85, no. 988","Mansi, 23, cols. 335-342","","","GoogleBooksWebDownload","","Reviewed ","Note at end of MS: ""Precedentia statuta, excepto statuto de usuris judeorum, fuerunt renovata [a] predicto domino Johanne, in concilio Arelatensi, anno Domini M.CC.XXX.VI, scilicet iii. ydus novembris."" [i.e. all statutes reconfirmed in council of 1236 **except those concerning the Jews]",""
"1907","1243","","","","dated 1233 in Mansi, but corrected to 1243 in Palazzini","Narbonne","Narbonne","Narbonne, Aix, Arles","France","43.1836","3.0042","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols 353-366","","","","GoogleBooksData Capture","","Reviewed ","",""
"1908","1239","","","","","Sens","Sens","Sens","France","48.1975","3.2877","","Provincial","Gautier Cornut","","1222","1241","","","Latin","","","","","","","Mansi 23, coll 509-12","","","","GoogleBooksData Capture","","Reviewed ","Draws on provincial canons of Rouen from 1231, which in turn drew on canons from Sens 912",""
"1909","1246","","","","","Béziers","Béziers","Narbonne","France","43.347615","3.218991","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols 689-704","","","","GoogleBooksData Capture","","Reviewed ","With Apparent additions at Mansi 23, col. 715-24",""
"1911","1248","","","","","Paris","Sens","Sens","France","48.24754","3.287659","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, coll 765-768","","","","GoogleBooksData Capture","","Reviewed ","",""
"1912","1248","12","5","","","Montelimar","Valence","Vienne","France","44.5581","4.7508","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols. 769-78","","","","GoogleBooksData Capture","","Reviewed ","",""
"1913","1251","9","19","","","L'Isle-sur-Sorgue","Cavaillon","Arles","France","43.9199","5.0549","Latin Insula","Provincial","","","","","","","Latin","","","","","","","Gallia christiana novissima, Arles, cols 443-444, no. 1158","Mansi 23, cols 795-798","","","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1914","1254","","","","","Albi","Albi","Bourges","France","43.928889","2.146389","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols. 829-852","","","","GoogleBooksData Capture","","Reviewed ","71 canons",""
"1915","1258","8","21","","","Ruffec","","Bordeaux","France","46.0294","0.2","","Provincial","Géraud de Malemort","","1227","1261","","","Latin","","","","","","","Mansi 23, cols. 983-988","","","","GoogleBooksData Capture","","Reviewed ","",""
"1916","1258","9","6","","","Montpellier","Montpellier","Aix-en-Provence","France","43.6119","3.8772","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols 989-994","","","","GoogleBooksData Capture","","Reviewed ","",""
"1918","1261","","","","","Mainz","Mainz","Mainz","Germany","49.98","8.2791","","Provincial","","","","","","","Latin","","","","","","","Hartzheim III, cols 596-615","Mansi 23, cols 1079-1106","","","GoogleBooksData Capture","","Reviewed ","Reissues constitutions of Fritzlar of 1244, and issues new ones too",""
"1919","1262","","","","","Cognac","Angoulème","Bordeaux","France","45.7","-0.33","","Provincial","Pierre de Roncevault","","1262","1270","","","Latin","","","","","","","Mansi 23, cols 1105-1110","Labbe XI, coll. 820-22","","","GoogleBooksData Capture","","Reviewed ","",""
"1921","1270","5","19","","","Compiègne ","","Reims","France","49.4149","2.823056","","Provincial","Jean de Courtenay","","","","","","Latin","","","","","","","Mansi 24, cols 13-16","","","","GoogleBooksData Capture","","Reviewed ","",""
"1922","1260","7","15","Yes","year uncertain","Avignon","Avignon","Aix-en-Provence","France","43.95","4.817","","Provincial","Bertrand Malferrat","","","","","issued by Bertrand, AB of Arles, with suffragans","Latin","","","","","","","Gallia christiana novissima, 460-461, no. 1203","Mansi 24, cols 15-18","","","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1923","1271","","","","","Saint-Quentin","Saint-Quentin","Reims","France","49.8486","3.2864","","Provincial","sede vacante","","","","","Issued by Milo, Bp of Soissons, as Reims was sede vacante","Latin","","","","","","","Gousset, APER II, 411-13","Mansi 24, cols 17-20","","","WebDownload","Yes","Completed","largely renewing canons of 1231 council",""
"1924","1267","","","","","Pont-Audemer ","Evreux","Rouen","France","49.355","0.514722","","Provincial","Eudes Rigaud","","","","","","Latin","","","","","","","Bessin, Concilia Rotomagensis provinciae, I, 146","","page number printed erroneously as 150 in edition","","GoogleBooksData Capture","","Reviewed ","Contra clericos mercatores",""
"1925","1231","","","","","Saint-Quentin","Saint-Quentin","Reims","France","49.8486","3.2864","","Provincial","Henri de Braine","","","","","","Latin","","","","","","","Gousset, APER II, 357-362","","","","WebDownload","","Completed","",""
"1926","1398","","","","","Cambrai","Cambrai","Reims","Belgium","50.175579","3.2345","","Diocesan","Pierre d'Ailly","","1396","1411","","","Latin","","","","","","","Gousset, APER II, 619-622","","","","WebDownload","","Completed","on fornicating priests",""
"1957","1380","","","Yes","1374x1391; dating and attribution uncertain","Skänninge ","Linköping","Uppsala","Sweden","58.4","15.083333","","Other","Nils Hermansson","Nicolaus Hermannus","1374","1391","","addressed to the provost of Skänninge ","Latin","","","","","","","Reuterdahl, Statuta synodalia, pp72-74","","https://books.google.com/books?id=WaZBAAAAYAAJ","check Diplomatium Fennicum for transcription","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1958","1380","","","Yes","1374x1391; dating and attribution uncertain","Linköping","Linköping","Uppsala","Sweden","58.4","15.616667","","Diocesan","Nils Hermansson","Nicolaus Hermannus","1374","1391","","","Latin","","","","","","","Reuterdahl, Statuta synodalia, pp74-82","","https://books.google.com/books?id=WaZBAAAAYAAJ","check Diplomatium Fennicum for transcription","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1959","1400","","","Yes","dating and attribution uncertain","Linköping","Linköping","Uppsala","Sweden","58.4","15.616667","","Diocesan","","","","","","","Latin","","","","","","","Reuterdahl, Statuta synodalia, pp82-85","","https://books.google.com/books?id=WaZBAAAAYAAJ","check Diplomatium Fennicum for transcription","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1967","1205","","","Yes","1200x1215","<unknown>","<unknown>","Canterbury","England","52.561928","-1.464854","Issued for an unknown English diocese; location marked as geographical centre of England","Diocesan","","","","","","","Latin","","","","","","","Councils & Synods, I/2, pp. 1070-74","","","","Library ScanHard Copy Scan","Yes","Reviewed ","issued (it would seem, acc. editor's note) as a local appendix to the 1200 Council of Westminster",""
"1968","1227","8","27","","July 28-August 27","Siena","Siena","","Italy","43.318611","11.330556","","Diocesan","Bonfiglio","","","","","","Latin","","","","Yes","","","Pellegrini, Chiesa e citta, Appendix A, p474-478","","fragmentary toward end","","Library ScanHard Copy Scan","","Completed","Bonfiglio, bp of Siena, issues constitutions with assistance of the chapter and the Dominican master Riccardus, pursuant to Gregory IX's reform directive to the bishops of Tuscia",""
"1969","1199","","","","","Bar","Bar","Bar","Montenegro","42.1","19.1","legatine synod for Dalmatia in general","Legatine","","","","","","","Latin","","","","","","","Theiner, Vet.mon.Slav. vol. 1, pp7-8","","https://babel.hathitrust.org/cgi/pt?id=mdp.39015035826935;view=1up;seq=55","","GoogleBooksWebDownload","Yes","Completed","12 articles",""
"1974","1350","","","Yes","copied 1368","Chartres","Chartres","Sens","France","48.455847","1.484184","","Diocesan","","","","","","","Latin","","","","","","","Martene, Vet Script, 7, coll 1367-69","","","","GoogleBooksData Capture","","Reviewed ","Copy made in 1368 by J. Jacquelin",""
"1976","1246","","","","","Béziers","Béziers","Narbonne","France","43.347615","3.218991","","Provincial","","","","","","","Latin","","","","","","","Mansi 23, cols  715-24","","","","GoogleBooksData Capture","","Reviewed ","Apparent additiones to earlier text",""
"1978","1226","11","13","","","Santa Giusta","Santa Giusta","Oristano","Italy","39.883333","8.616667","","Legatine","Goffredo","","","","","Gathering of all the bishops of Sardinia, under authority of legate Goffredo","Latin","","","","","","","Martini, Storia ecclesiastica di Sardegna, II, pp15-27","","https://books.google.com/books?vid=HARVARD:HNPUCD","","GoogleBooksWebDownload","","Reviewed ","",""
"1979","1250","","","","","Milan","Milan","Milan","Italy","45.4666","9.1666","","Diocesan","Leone","","","","","","Latin","","","","","","","Giulini, Memorie spettanti alla storia...di Milano, VIII, pp658-63","","https://books.google.com/books?id=vIlYAAAAcAAJ","","GoogleBooksData Capture","","Reviewed ","",""
"1981","1296","","","","","Aosta","Aosta","Tarentaise","Italy","45.733333","7.316667","","Diocesan","Niccolo' I Bersatori","Nicolas I Bersatoribus","1283","1301","","","Latin","","","","","","","Amiet, Le pontifical d’Emeric de Quart, pp208-17","","","","Hard Copy Scan","","Reviewed ","","Avril, Premiers statuts parisiens"
"1983","1385","11","8","","","Linköping","Linköping","Uppsala","Sweden","58.4","15.616667","","Other","Nils Hermansson","Nicolaus Hermannus","1374","1391","","Episcopal mandate","Latin","","","","","","","Reuterdahl, Statuta synodalia, pp71-72","","https://books.google.com/books?id=WaZBAAAAYAAJ","","GoogleBooksWebDownload","Yes","Reviewed ","",""
"1984","1324","","","","","Orléans","Orléans","Sens","France","47.9025","1.909","","Diocesan","Milon de Chailli","","","","","","Latin","","","","","Paris Bib Arsenal 394 fol. 203rv","","Martene, Vet Script, VII, coll 1285-89","","","","GoogleBooksDigital MSData Capture","","Reviewed ","Martene edition of Orleans 1314 includes Orleans 1324 (cc. 11-26) and as an addition, Paris 1323 (final four canons)",""
"1991","1184","9","29","","","Aquileia","Aquileia","Aquileia","Italy","45.766667","13.366667","","Provincial","Goffredo","","","","","","Latin","","","","","","","Mansi, 22, cols 493-94","","","","GoogleBooksData Capture","","Reviewed ","",""
"1993","1263","","","Yes","Mansi gives 1260; Albanes does not give precise date; dating from Palazzini","Arles","Arles","Arles","France","43.6767","4.6278","","Provincial","Florent","","1262","1266","","","Latin","","","","","","","Albanes, Gallia christiana novissima, III, coll 477-84 (n1233)","Mansi 23, cols 1001-12","http://gallica.bnf.fr/ark:/12148/bpt6k941738/f243.image","","WebDownload","Yes","Completed","12 canons","Palazzini, Dizionario, 90-91"
